"","train_fit",""
"1745",74.3068143088079,75
"1746",75.8161085789908,75
"1747",70.6184634532872,75
"1748",75.9106759231104,75
"1749",74.6330938063336,75
"1750",71.5393429618563,75
"1752",73.2562355139795,75
"1755",71.0375475734977,75
"1756",72.7091852877913,75
"1757",75.1687948687448,75
"1759",72.4419180458519,75
"1760",73.9336600970117,75
"1761",70.8459146183992,75
"1762",73.8644617428934,75
"1763",76.7014955454801,75
"1766",73.6438693512619,75
"1767",71.9396399727824,75
"1768",74.7184356751076,75
"1770",72.7902368394821,75
"1771",74.1085102013381,75
"1773",75.0027322705466,75
"1774",75.1097683248393,75
"1775",76.198578234887,75
"1777",75.8815290625426,75
"1778",73.8125142037904,75
"1781",75.4440978262565,75
"1782",75.3704839063705,75
"1783",76.3462704795881,75
"1784",72.9178628487389,75
"1785",75.3214358443809,75
"1789",74.9325638828236,75
"1790",75.5194549229392,75
"1795",75.8532879872231,75
"1796",74.0750811206759,75
"1797",71.703640928974,75
"1798",72.8521983596018,75
"1800",74.3005828287582,75
"1801",73.8894245578266,75
"1803",74.8163685949581,75
"1805",76.4520822869078,75
"1808",75.8251112262314,75
"1810",71.7984881019907,75
"1812",74.2632840691934,75
"1813",77.1605036464072,75
"1815",73.3833724058621,75
"1816",74.4932295374403,75
"1819",72.6967501809705,75
"1820",77.0209373666461,75
"1821",76.5674224839041,75
"1823",77.6239942417078,75
"1825",73.6952918227983,75
"1827",75.9090751533927,75
"1828",71.6649028103112,75
"1829",75.5194073917665,75
"1832",77.94145783447,75
"1833",73.9155460632275,75
"1835",76.0085507956124,75
"1837",76.3381617766339,75
"1838",71.8614415540357,75
"1839",74.2599701558091,75
"1840",74.9339446159515,75
"1841",73.0037097709563,75
"1842",73.5093160855008,75
"1843",73.6698173432025,75
"1844",74.5395426458971,75
"1847",71.3467593933064,75
"1848",73.4036588556806,75
"1849",74.0949661179498,75
"1850",71.9124323100803,75
"1851",76.0252358342332,75
"1853",75.2481072268078,75
"1854",76.7570056400653,75
"1855",76.9668676114438,75
"1856",74.446635353698,75
"1859",70.2019784276739,75
"1860",75.0986601113973,75
"1861",74.9265068200301,75
"1863",73.8623913094658,75
"1865",75.5259609601266,75
"1866",74.4936796223812,75
"1868",71.1708825217908,75
"1869",72.8604705887908,75
"1870",70.7852094473578,75
"1871",75.8310956358095,75
"1872",73.5156266940174,75
"1874",70.5237197505333,75
"1875",70.1172944273599,75
"1877",75.4668322031071,75
"1879",73.6454072610442,75
"1881",74.2755033207606,75
"1882",74.7297419119738,75
"1884",74.1384982904888,75
"1886",73.7849790180384,75
"1887",75.5791133047612,75
"1888",73.5030247706349,75
"1889",76.1701597586561,75
"1891",71.56380365926,75
"1893",73.4358334609798,75
"1894",67.3291015068963,75
"1896",73.7757127212533,75
"1897",77.3169936973603,75
"1898",75.1784055386691,75
"1900",69.8718636158567,75
"1901",72.3285987861876,75
"1904",73.9290825904995,75
"1905",73.641233854461,75
"1909",73.4223227600933,75
"1910",72.3070997040507,75
"1911",74.6049305791926,75
"1912",76.883955330688,75
"1915",76.6668465049576,75
"1916",71.3369672866573,75
"1917",77.58884542303,75
"1919",75.5097435890381,75
"1920",74.4557007373358,75
"1921",77.2551483101064,75
"1923",75.2809952403924,75
"1925",69.0459980571218,75
"1927",75.699700307552,75
"1928",72.9545269090679,75
"1929",75.6913988204679,75
"1931",74.595411600986,75
"1933",74.6320345881838,75
"1935",71.9234121908522,75
"1937",74.6441500261305,75
"1938",71.2631358367221,75
"1939",72.3205487237868,75
"1940",69.7422012407608,75
"1941",70.3322683706192,75
"1942",75.0467873285049,75
"1943",74.484955354237,75
"1944",71.7690428045557,75
"1945",76.8569326863096,75
"1947",71.9520960908935,75
"1951",72.5203736713531,75
"1952",74.3811345554506,75
"1953",74.3432915098008,75
"1954",74.6086873741376,75
"1955",71.3323538782882,75
"1956",72.1875923527629,75
"1958",79.6080533262564,75
"1959",75.5324862408641,75
"1960",76.6156559805755,75
"1961",70.3195327091537,75
"1963",67.6321050765881,75
"1964",76.52734466313,75
"1965",78.1138734381802,75
"1966",74.1374910640182,75
"1967",76.016879076118,75
"1968",75.5128056799138,75
"1969",74.2001515924682,75
"1971",77.4136224686592,75
"1973",75.5361857625871,75
"1974",72.7674109366172,75
"1975",75.5093522557167,75
"1978",63.4110592069276,75
"1979",75.6896495205317,75
"1980",75.5630597814896,75
"1981",71.9807227740325,75
"1982",77.1576372018804,75
"1983",75.9105756701916,75
"1984",71.8502111366905,75
"1985",77.4904744261285,75
"1986",76.7951157441053,75
"1987",74.1802778485516,75
"1988",70.683494167934,75
"1991",71.8560938662516,75
"1993",71.7917746564598,75
"1994",74.9199331591459,75
"1995",72.9195504380886,75
"1996",70.8773875503134,75
"1998",75.2555440372368,75
"2000",71.004368008596,75
"2001",73.6008822239451,75
"2003",75.9151111097536,75
"2004",73.9137452742498,75
"2007",71.8977345826669,75
"2008",73.000966970263,75
"2009",73.5740973248929,75
"2012",74.3174939103449,75
"2013",76.295696284921,75
"2014",76.0735095125557,75
"2015",71.9783910625911,75
"2016",74.7173722633186,75
"2017",72.2389335626269,75
"2018",77.2244366637161,75
"2019",75.4841113668445,75
"2021",73.8553064887548,75
"2023",77.288184775527,75
"2030",75.7109464582659,74
"2031",73.5465631085006,74
"2035",75.7683390919217,74
"2036",70.219541081097,74
"2039",76.5477864814341,74
"2040",75.1741777582847,74
"2041",73.7881068228134,74
"2042",72.0559883936533,74
"2043",70.916358387165,74
"2044",76.0714069483897,74
"2047",76.9660770417189,74
"2049",72.520400262596,74
"2050",73.7711910635639,74
"2054",74.2600784362536,74
"2055",70.3355971562217,74
"2056",69.2388014602375,74
"2058",77.5158729272768,74
"2059",76.5180564164367,74
"2061",78.5094127033729,74
"2063",77.0143773708847,74
"2064",73.4113645811604,74
"2065",72.2632537675794,74
"2067",70.681278593718,74
"2069",72.4949929360194,74
"2071",73.7321052779485,74
"2072",73.5928504651613,74
"2073",74.6166217702747,74
"2074",72.3565692201074,74
"2075",72.96973918308,74
"2076",76.9793800892116,75
"2078",69.6298272237647,74
"2080",75.5469777729837,74
"2082",71.3518946575832,74
"2083",71.8560847253976,74
"2085",72.5812518548401,74
"2087",70.1458309945615,74
"2088",73.6967927952841,74
"2091",71.9661564484068,74
"2092",75.6651613286216,74
"2093",78.4306389923537,74
"2094",71.3554371680963,74
"2095",71.5862088856113,75
"2096",71.6136320391311,74
"2097",75.6388280703604,74
"2100",71.3157835242261,74
"2101",74.7847552486094,74
"2102",72.699596353666,74
"2105",72.0764405539873,74
"2106",76.9806730740369,74
"2107",74.3045904948939,75
"2111",76.4323325841704,74
"2113",76.3751928728458,74
"2114",71.6669443323969,74
"2116",74.4883065006926,74
"2118",74.4497216668984,74
"2119",74.3807208292452,74
"2120",74.681140370704,74
"2122",69.754344790394,74
"2123",71.0331032578178,74
"2124",71.6805527176102,74
"2125",69.0380382918608,74
"2126",75.3768323650686,74
"2127",67.3878088166607,74
"2129",73.5125314725639,74
"2130",73.5057282920934,74
"2131",74.3275244563796,74
"2132",78.019901496269,74
"2133",70.4814723159889,74
"2135",69.8254103303851,74
"2138",70.8036799604021,74
"2139",70.0581291967654,74
"2141",74.3938126356823,74
"2142",69.9317791756669,74
"2143",69.4917734396307,74
"2144",72.4324555505733,74
"2145",72.9185139574152,74
"2148",72.5964999053765,74
"2149",75.5594179316977,74
"2150",70.6766010871792,74
"2151",72.7363831040647,74
"2152",74.5764529552168,74
"2154",76.1284998285141,74
"2155",71.7059525438426,74
"2156",71.0149061675836,74
"2157",72.8449762656756,74
"2160",75.6873718592065,74
"2161",70.5112085321927,74
"2166",71.9233423524155,74
"2167",73.7280937709241,74
"2168",71.9043075669437,74
"2169",73.0556981524685,74
"2170",70.3546005917002,74
"2171",67.9509319899548,74
"2173",75.3661386455976,74
"2174",72.1834901501102,74
"2175",72.093828468059,74
"2176",72.817044826711,74
"2177",74.7628303035223,74
"2178",72.143064825814,74
"2179",72.6773749684654,74
"2180",74.6024467151065,74
"2181",72.9544244846276,74
"2182",70.6785136331069,74
"2183",72.1929120899305,74
"2184",73.9392858642728,74
"2185",78.6381841588141,74
"2187",71.3036053872991,74
"2189",69.5685208016678,74
"2190",75.1998799406659,74
"2191",72.4299991871035,74
"2193",69.8088777984292,74
"2196",76.4077342604212,74
"2197",73.9981516776337,74
"2198",70.8284437797613,74
"2199",74.9445425562547,74
"2200",72.2744031548657,74
"2202",71.6113571188172,74
"2203",71.4961717843252,74
"2205",74.0063580154675,74
"2208",71.1734495620497,74
"2209",75.0791826832277,74
"2210",74.1510693462034,74
"2212",72.3002471309754,74
"2214",74.9977950072615,74
"2216",75.0255480822128,74
"2217",70.3571663394078,74
"2218",72.1004528457279,74
"2221",67.5555933144586,74
"2222",75.6552705257276,74
"2224",73.1115487739248,74
"2225",72.3923472919459,74
"2226",74.904836161058,74
"2229",70.4150863717229,74
"2230",73.5022795881384,74
"2231",75.5077612836951,74
"2233",71.524928975443,74
"2234",69.9747945165197,74
"2237",73.3643392871452,74
"2239",72.0560968890561,74
"2240",73.5252480059966,74
"2242",75.4695242115591,74
"2243",71.8389540918058,74
"2244",73.3374685176379,74
"2247",74.5250486006154,74
"2248",77.1445493837524,74
"2249",71.3879337990178,74
"2251",70.901110841636,74
"2252",76.3290329778057,74
"2257",70.6977789128463,74
"2260",72.2086517411743,74
"2262",71.6621216244855,74
"2264",76.1277436360708,74
"2266",74.8035212271968,74
"2267",75.1071996310689,74
"2268",71.5133190840722,74
"2269",73.5489158720728,74
"2270",77.362270533101,74
"2272",76.6126113839492,74
"2273",72.1355762056041,74
"2274",74.5742206150952,74
"2275",72.4585144530895,74
"2276",74.1259694944364,74
"2277",72.8386037583911,74
"2279",76.7252361055404,74
"2280",72.5134776866669,74
"2282",74.2153670965171,74
"2284",75.1185169555996,74
"2285",76.3576135648541,74
"2286",75.0045106860744,74
"2289",72.8322023653594,74
"2290",72.6713801279062,74
"2291",73.6247199540686,74
"2293",72.643301827315,74
"2294",73.7586250395236,74
"2296",73.6753436858559,74
"2298",74.2274626043957,74
"2300",70.1524830099783,74
"2301",73.7788585219616,74
"2304",71.6188307155656,73
"2305",73.8867417793306,74
"2307",73.934483355668,74
"2308",72.3049643091901,74
"2309",69.3472965678675,74
"2312",72.7443219345818,74
"2313",72.8524165043795,74
"2314",73.3637950537773,74
"2316",77.1082422805314,74
"2317",70.9769180684003,74
"2318",73.6640885032781,74
"2320",73.1578272879976,74
"2324",73.2146547843858,74
"2325",70.2327271503073,74
"2326",73.4972846220185,74
"2327",73.2704160064166,74
"2329",71.0037393992376,74
"2331",74.6941573457982,74
"2332",74.592722035829,73
"2333",73.7308323002505,74
"2334",73.4638152759411,74
"2335",74.3247070778485,74
"2336",74.0858817041706,74
"2338",73.4021920332643,74
"2339",68.6049534477745,74
"2340",69.3422014017089,74
"2341",73.3996746377854,74
"2343",70.9932022142938,74
"2344",73.8965965709677,74
"2345",75.2488312866349,74
"2348",72.2251102315343,74
"2349",70.3167010327166,74
"2350",71.5402855126475,74
"2352",70.3093565469738,74
"2353",75.0082692512172,74
"2354",70.3059426529939,74
"2355",73.5244733271224,74
"2356",71.7487015494124,74
"2357",72.6574348318612,74
"2359",75.9991452697804,74
"2360",71.1459219284292,74
"2361",71.0548714326159,74
"2362",68.8527435969186,74
"2364",74.7371648999929,74
"2365",72.3478058651499,74
"2367",72.6644256999562,74
"2368",69.430445573814,74
"2370",71.1563860328512,74
"2371",74.3847455932766,74
"2377",69.4506907956229,74
"2379",69.3153783857225,74
"2380",71.3975901548716,74
"2384",73.7130873434116,74
"2385",74.1272047727837,74
"2386",70.1088082877092,74
"2387",75.3835099213971,74
"2388",73.0715890370621,74
"2389",73.1394923631438,74
"2390",73.6369322408764,74
"2391",77.3466313064685,74
"2392",72.6282149463361,74
"2394",69.8524455250879,74
"2395",76.1295941779848,74
"2397",69.2632310262834,74
"2398",71.6086674291945,74
"2399",71.4035610276407,74
"2400",73.9045258215402,74
"2401",73.8482437450972,74
"2402",71.4595955422845,74
"2403",74.6996958671908,74
"2405",73.9468975309073,74
"2406",74.4004949913168,74
"2407",73.9320745319645,74
"2408",74.9714040886958,74
"2411",72.1396565094268,74
"2412",71.8186543499992,74
"2413",76.5599332001715,74
"2414",73.2494543325553,74
"2417",74.8601451851838,74
"2419",71.1717814269609,74
"2420",73.375576811041,75
"2423",69.5256986673771,74
"2426",74.0770182794939,74
"2427",72.2087320589647,74
"2428",73.4751937375231,74
"2429",72.0807031699336,74
"2430",72.7752808897719,74
"2433",74.5318264302728,74
"2436",74.7370066227193,74
"2438",74.6589112357177,74
"2440",73.2302765900365,74
"2441",75.8733115155099,74
"2442",71.0758279227229,74
"2447",70.6616267451324,74
"2449",72.9571360703986,74
"2450",69.9281246592845,73
"2451",75.531205801775,74
"2453",73.4599492113134,74
"2454",73.5403833123562,74
"2456",73.378307309419,74
"2457",68.3112784865864,74
"2459",71.8809570066881,74
"2460",69.8703391180447,74
"2462",73.0816073871492,74
"2463",71.9745309421268,74
"2468",75.7121932573673,74
"2469",70.4650228029953,74
"2470",74.8945426078317,74
"2471",71.5945910825003,73
"2472",74.1735779918673,74
"2475",75.7934120091889,74
"2477",71.3340501449617,74
"2478",75.1960163706074,74
"2480",71.2375598258078,74
"2482",77.0099195655907,74
"2483",73.3834974341883,74
"2484",74.0410087816293,74
"2485",72.715798316008,74
"2488",72.2678612915338,74
"2489",71.7264327319749,74
"2490",72.1735346909249,74
"2491",75.1576055308551,74
"2493",72.2269659193007,74
"2494",77.506046281682,74
"2495",73.1501744363728,74
"2496",71.0624730631354,74
"2497",75.4524477337374,74
"2498",73.1392539910638,74
"2502",76.9701293004904,74
"2503",77.1828175050633,74
"2504",68.6293185662708,74
"2505",73.9349049537173,74
"2506",74.7686309150927,74
"2507",69.1700596166658,74
"2508",72.8338492284873,74
"2509",70.5213018647024,74
"2510",74.6152727804509,74
"2512",72.8498679147776,74
"2513",74.5620165887507,74
"2514",72.9823738980095,74
"2515",77.8936763839507,74
"2516",73.5810364897348,74
"2517",72.8353585614015,74
"2520",76.7516437129312,74
"2521",75.8863117220059,74
"2522",73.5614088777696,74
"2524",76.1041101343749,74
"2526",70.2013374520024,74
"2529",70.9722189428804,74
"2531",72.3986921593634,74
"2536",75.0038485224742,74
"2538",71.0094860659568,74
"2539",70.1325476835641,74
"2540",73.9131341830006,74
"2542",73.3044760664814,74
"2543",67.090679041895,74
"2544",72.728978636034,74
"2545",74.1089595876388,74
"2547",73.6940130659729,74
"2548",72.0970335811181,74
"2549",74.9521705073407,74
"2550",75.821241538506,74
"2553",75.163433852795,74
"2554",74.2483510571296,74
"2556",67.8062670538287,74
"2559",70.9697668918726,74
"2563",74.3395134823511,74
"2565",73.166921455723,74
"2567",69.0662219189885,74
"2568",74.2403107754187,74
"2569",71.5537097578583,74
"2570",74.0005407626804,74
"2573",69.0183892991519,74
"2574",71.4653149205598,74
"2576",73.1712368214395,73
"2577",56.7734243680445,73
"2578",70.9778454016166,73
"2579",71.6247112171451,73
"2580",75.3431838757103,73
"2581",72.4533072964681,73
"2582",72.7554187431013,73
"2583",73.5337797840687,73
"2585",69.8066246557293,73
"2587",70.247682206858,73
"2588",73.4459662701477,73
"2590",72.6988137985233,73
"2593",71.2726555783096,73
"2596",72.0772895628402,73
"2597",72.9909353901241,73
"2599",71.5192176774203,73
"2600",72.9457591078333,73
"2601",77.3293415657235,73
"2603",70.4523077958753,73
"2604",72.9659206569399,73
"2605",72.6152465763354,73
"2607",68.4644947660799,73
"2608",69.7929947007285,73
"2609",69.6686840293045,73
"2610",75.1701696436507,73
"2612",73.9416752715972,73
"2614",71.503089880688,73
"2615",74.5820182101744,73
"2616",74.9571385372082,73
"2619",69.1626217878486,73
"2620",70.6172928938767,73
"2621",68.2932394963952,73
"2622",67.659080056836,73
"2623",69.9527008094999,73
"2624",69.1864003156248,73
"2626",74.8173636595286,73
"2627",71.0679383731882,73
"2629",69.0315083743233,73
"2632",69.9060864641318,73
"2637",72.8417182630406,73
"2640",71.4808906809167,73
"2641",70.7493611276169,73
"2642",71.1780549425154,73
"2643",70.1846976769144,73
"2644",69.9384807017549,73
"2648",73.3453748428044,73
"2649",72.8344882220351,73
"2650",76.4448415163655,73
"2652",71.901744757326,73
"2653",72.2269279545953,73
"2654",72.1432268800905,73
"2655",72.8195075787393,73
"2657",68.1284813106335,73
"2660",71.0881576957441,73
"2661",72.7055446834511,73
"2663",73.4705843095298,73
"2664",74.1599626682766,73
"2666",72.1848437457613,73
"2667",69.8453259755366,73
"2669",69.6912106896141,73
"2671",73.4786915022171,73
"2673",68.3952651949252,73
"2674",69.3196786445252,73
"2675",68.3082970701971,73
"2677",69.6746345441608,73
"2678",70.5416307902123,73
"2679",67.7150445031305,73
"2681",75.3428119869684,73
"2683",71.8795255493716,73
"2684",69.4895894602608,72
"2685",68.5116561386299,73
"2687",74.1257941288195,73
"2689",71.7331144264905,73
"2691",72.2303715397748,73
"2693",71.0438158934342,73
"2694",69.9356720537036,73
"2695",72.4369445217942,73
"2696",71.5940057070774,73
"2698",69.8874232811398,73
"2699",70.7067411129239,73
"2700",71.9785401020341,73
"2701",73.1480327498208,73
"2702",72.9195467766779,73
"2704",73.5635940021039,73
"2707",75.4376032297971,73
"2708",70.2033473509485,73
"2710",72.1173447612563,73
"2711",70.6261180333958,73
"2712",73.4566688602797,73
"2713",67.9523804875051,73
"2714",73.6162344059004,73
"2716",70.1988686607599,73
"2717",72.0165322566546,73
"2718",72.8375131464008,73
"2720",68.1171824530044,73
"2721",69.0415522773348,73
"2722",68.9731582546855,73
"2723",70.9176285036668,73
"2724",72.0290115816986,73
"2725",68.0518470301911,73
"2726",69.9599668177093,73
"2727",72.2971677561459,73
"2728",69.1495790068435,73
"2731",67.4471581837452,73
"2733",68.5870823148473,73
"2735",74.3227173443997,73
"2736",72.7061372032974,73
"2737",71.9017698379713,73
"2738",71.8871078570707,74
